date_sold,price,bedrooms,year_quarter,MA,normalized_price,hidden_state
2016-10-07,495000,3,39,581485.0,4606,0
2016-10-07,540000,4,39,755683.0,1566,2
2016-10-07,560000,4,39,755683.0,2042,2
2016-10-07,623000,3,39,581485.0,7964,0
2016-10-07,645000,4,39,755683.0,4266,2
2016-10-07,650000,4,39,755683.0,4388,2
2016-10-07,770000,4,39,755683.0,7104,2
2016-10-07,770000,5,39,968331.0,3678,4
2016-10-07,1100000,5,39,968331.0,8706,4
2016-10-08,360000,2,39,491152.0,2928,1
2016-10-08,480000,3,39,581485.0,4087,0
2016-10-08,590000,4,39,755683.0,2787,2
2016-10-08,632500,4,39,755683.0,3924,2
2016-10-08,645000,4,39,755683.0,4266,2
2016-10-08,655000,3,39,581485.0,8496,0
2016-10-08,700000,3,39,581485.0,9115,0
2016-10-08,730000,3,39,581485.0,9449,0
2016-10-08,800000,4,39,755683.0,7579,2
2016-10-08,840000,4,39,755683.0,8122,2
2016-10-08,920000,2,39,491152.0,11406,1
2016-10-08,931000,4,39,755683.0,9121,2
2016-10-08,955000,3,39,581485.0,10920,0
2016-10-08,980000,3,39,581485.0,11014,0
2016-10-08,1076000,4,39,755683.0,10152,2
2016-10-08,1370000,3,39,581485.0,11650,0
2016-10-08,1392000,5,39,968331.0,10398,4
2016-10-08,1800000,4,39,755683.0,11640,2
2016-10-10,425000,3,39,581485.0,2154,0
2016-10-10,450000,3,39,581485.0,3004,0
2016-10-10,495000,3,39,581485.0,4606,0
2016-10-10,519000,3,39,581485.0,5427,0
2016-10-10,529000,4,39,755683.0,1336,2
2016-10-10,597000,4,39,755683.0,2978,2
2016-10-10,615000,4,39,755683.0,3464,2
2016-10-10,626000,4,39,755683.0,3766,2
2016-10-10,720000,4,39,755683.0,6130,2
2016-10-10,818000,3,39,581485.0,10210,0
2016-10-10,912000,5,39,968331.0,6513,4
2016-10-10,1053000,4,39,755683.0,10012,2
2016-10-11,470000,3,39,581485.0,3736,0
2016-10-11,471000,3,39,581485.0,3771,0
2016-10-11,481500,3,39,581485.0,4140,0
2016-10-11,497500,3,39,581485.0,4684,0
2016-10-11,531000,3,39,581485.0,5816,0
2016-10-11,575000,3,39,581485.0,7010,0
2016-10-11,630000,5,39,968331.0,1007,4
2016-10-11,660000,4,39,755683.0,4651,2
2016-10-11,675000,4,39,755683.0,5051,2
2016-10-11,678000,4,39,755683.0,5125,2
2016-10-11,778000,3,39,581485.0,9903,0
2016-10-12,370000,3,39,581485.0,764,0
2016-10-12,386000,3,39,581485.0,1053,0
2016-10-12,530000,3,39,581485.0,5787,0
2016-10-12,538000,3,39,581485.0,6026,0
2016-10-12,583000,4,39,755683.0,2618,2
2016-10-12,690000,4,39,755683.0,5428,2
2016-10-12,710000,4,39,755683.0,5916,2
2016-10-12,810000,4,39,755683.0,7723,2
2016-10-12,890000,4,39,755683.0,8711,2
2016-10-12,930000,4,39,755683.0,9107,2
2016-10-13,390000,3,39,581485.0,1147,0
2016-10-13,420000,3,39,581485.0,2002,0
2016-10-13,445000,2,39,491152.0,6474,1
2016-10-13,525000,3,39,581485.0,5626,0
2016-10-13,531000,3,39,581485.0,5816,0
2016-10-13,560000,4,39,755683.0,2042,2
2016-10-13,572000,4,39,755683.0,2325,2
2016-10-13,586000,4,39,755683.0,2692,2
2016-10-13,643000,3,39,581485.0,8313,0
2016-10-13,660000,4,39,755683.0,4651,2
2016-10-13,920000,4,39,755683.0,9019,2
2016-10-13,935000,5,39,968331.0,6861,4
2016-10-13,1350000,3,39,581485.0,11636,0
2016-10-14,485000,3,39,581485.0,4260,0
2016-10-14,490000,3,39,581485.0,4426,0
2016-10-14,552000,4,39,755683.0,1837,2
2016-10-14,586000,3,39,581485.0,7258,0
2016-10-14,600000,4,39,755683.0,3052,2
2016-10-14,607500,4,39,755683.0,3251,2
2016-10-14,635000,4,39,755683.0,3995,2
2016-10-14,690000,3,39,581485.0,8987,0
2016-10-14,700000,4,39,755683.0,5674,2
2016-10-14,750000,4,39,755683.0,6744,2
2016-10-14,765000,4,39,755683.0,7023,2
2016-10-14,810000,5,39,968331.0,4521,4
2016-10-14,855000,4,39,755683.0,8317,2
2016-10-14,990000,4,39,755683.0,9594,2
2016-10-15,445000,3,39,581485.0,2830,0
2016-10-15,475000,4,39,755683.0,566,2
2016-10-15,485000,3,39,581485.0,4260,0
2016-10-15,500000,4,39,755683.0,865,2
2016-10-15,520000,4,39,755683.0,1169,2
2016-10-15,592500,3,39,581485.0,7400,0
2016-10-15,616000,4,39,755683.0,3488,2
2016-10-15,662500,4,39,755683.0,4720,2
2016-10-15,775000,4,39,755683.0,7188,2
2016-10-15,775000,3,39,581485.0,9873,0
2016-10-15,835000,4,39,755683.0,8062,2
2016-10-15,880000,4,39,755683.0,8600,2
2016-10-15,885000,4,39,755683.0,8661,2
2016-10-15,905500,5,39,968331.0,6402,4
2016-10-15,950000,4,39,755683.0,9280,2
2016-10-15,1045000,4,39,755683.0,9968,2
2016-10-15,1091000,5,39,968331.0,8620,4
2016-10-15,1150000,5,39,968331.0,9106,4
2016-10-15,1175000,5,39,968331.0,9281,4
2016-10-15,1345000,5,39,968331.0,10213,4
2016-10-15,1600000,4,39,755683.0,11500,2
2016-10-16,1060000,4,39,755683.0,10052,2
2016-10-16,1315000,5,39,968331.0,10071,4
2016-10-17,468000,3,39,581485.0,3664,0
2016-10-17,569000,4,39,755683.0,2242,2
2016-10-17,580000,4,39,755683.0,2544,2
2016-10-17,585000,4,39,755683.0,2667,2
2016-10-17,636000,3,39,581485.0,8195,0
2016-10-17,805000,4,39,755683.0,7654,2
2016-10-18,280000,2,39,491152.0,452,1
2016-10-18,547000,4,39,755683.0,1717,2
2016-10-18,610000,3,39,581485.0,7734,0
2016-10-18,640000,4,39,755683.0,4135,2
2016-10-18,657000,3,39,581485.0,8527,0
2016-10-18,705000,5,39,968331.0,2270,4
2016-10-18,860000,4,39,755683.0,8376,2
2016-10-18,892500,5,39,968331.0,6159,4
2016-10-19,410000,3,39,581485.0,1676,0
2016-10-19,550000,3,39,581485.0,6378,0
2016-10-19,835000,5,39,968331.0,5062,4
2016-10-19,859000,5,39,968331.0,5548,4
2016-10-19,886000,4,39,755683.0,8671,2
2016-10-19,1000000,4,39,755683.0,9665,2
2016-10-20,402000,3,39,581485.0,1447,0
2016-10-20,421000,3,39,581485.0,2032,0
2016-10-20,450000,3,39,581485.0,3004,0
2016-10-20,475000,3,39,581485.0,3897,0
2016-10-20,500000,3,39,581485.0,4780,0
2016-10-20,510000,3,39,581485.0,5125,0
2016-10-20,551000,3,39,581485.0,6407,0
2016-10-20,700000,3,39,581485.0,9115,0
2016-10-20,950000,4,39,755683.0,9280,2
2016-10-20,960000,5,39,968331.0,7212,4
2016-10-20,1520000,4,39,755683.0,11404,2
2016-10-21,365000,2,39,491152.0,3153,1
2016-10-21,375000,3,39,581485.0,846,0
2016-10-21,400000,3,39,581485.0,1393,0
2016-10-21,422000,3,39,581485.0,2063,0
2016-10-21,445000,3,39,581485.0,2830,0
2016-10-21,460000,3,39,581485.0,3362,0
2016-10-21,480000,4,39,755683.0,626,2
2016-10-21,560000,3,39,581485.0,6643,0
2016-10-21,568000,3,39,581485.0,6843,0
2016-10-21,629000,3,39,581485.0,8069,0
2016-10-21,680000,5,39,968331.0,1786,4
2016-10-21,765000,2,39,491152.0,10909,1
2016-10-21,767500,4,39,755683.0,7067,2
2016-10-21,790000,3,39,581485.0,9995,0
2016-10-21,1425000,4,39,755683.0,11266,2
2016-10-22,447000,3,39,581485.0,2902,0
2016-10-22,454000,3,39,581485.0,3151,0
2016-10-22,465000,3,39,581485.0,3551,0
2016-10-22,575000,3,39,581485.0,7010,0
2016-10-22,615000,4,39,755683.0,3464,2
2016-10-22,636000,3,39,581485.0,8195,0
2016-10-22,640000,3,39,581485.0,8261,0
2016-10-22,680000,4,39,755683.0,5169,2
2016-10-22,685000,4,39,755683.0,5292,2
2016-10-22,690000,4,39,755683.0,5428,2
2016-10-22,700000,4,39,755683.0,5674,2
2016-10-22,720000,3,39,581485.0,9342,0
2016-10-22,723000,4,39,755683.0,6191,2
2016-10-22,756000,3,39,581485.0,9701,0
2016-10-22,802000,3,39,581485.0,10099,0
2016-10-22,837500,3,39,581485.0,10337,0
2016-10-22,875000,3,39,581485.0,10563,0
2016-10-22,889000,4,39,755683.0,8701,2
2016-10-22,900000,5,39,968331.0,6307,4
2016-10-22,980000,4,39,755683.0,9526,2
2016-10-22,1220000,4,39,755683.0,10751,2
2016-10-24,400000,3,39,581485.0,1393,0
2016-10-24,417500,2,39,491152.0,5439,1
2016-10-24,421000,3,39,581485.0,2032,0
2016-10-24,475000,3,39,581485.0,3897,0
2016-10-24,495000,4,39,755683.0,804,2
2016-10-24,565000,4,39,755683.0,2154,2
2016-10-24,600000,4,39,755683.0,3052,2
2016-10-24,690000,4,39,755683.0,5428,2
2016-10-25,446000,3,39,581485.0,2863,0
2016-10-25,462250,3,39,581485.0,3449,0
2016-10-25,472000,4,39,755683.0,534,2
2016-10-25,480000,4,39,755683.0,626,2
2016-10-25,490000,3,39,581485.0,4426,0
2016-10-25,530999,3,39,581485.0,5815,0
2016-10-25,540000,3,39,581485.0,6076,0
2016-10-25,650000,4,39,755683.0,4388,2
2016-10-25,720000,5,39,968331.0,2601,4
2016-10-26,387000,3,39,581485.0,1078,0
2016-10-26,419500,3,39,581485.0,1980,0
2016-10-26,440500,3,39,581485.0,2678,0
2016-10-26,450000,3,39,581485.0,3004,0
2016-10-26,482000,3,39,581485.0,4155,0
2016-10-26,505000,3,39,581485.0,4960,0
2016-10-26,610000,4,39,755683.0,3326,2
2016-10-27,435000,3,39,581485.0,2490,0
2016-10-27,460000,3,39,581485.0,3362,0
2016-10-27,460500,3,39,581485.0,3383,0
2016-10-27,512000,3,39,581485.0,5187,0
2016-10-27,538000,3,39,581485.0,6026,0
2016-10-27,705000,4,39,755683.0,5797,2
2016-10-27,745000,3,39,581485.0,9599,0
2016-10-28,320000,2,39,491152.0,1341,1
2016-10-28,451000,3,39,581485.0,3038,0
2016-10-28,461000,3,39,581485.0,3397,0
2016-10-28,485000,3,39,581485.0,4260,0
2016-10-28,515000,3,39,581485.0,5280,0
2016-10-28,542500,3,39,581485.0,6152,0
2016-10-28,560000,4,39,755683.0,2042,2
2016-10-28,575000,4,39,755683.0,2403,2
2016-10-28,615000,3,39,581485.0,7810,0
2016-10-28,665000,4,39,755683.0,4790,2
2016-10-28,690000,4,39,755683.0,5428,2
2016-10-28,725000,5,39,968331.0,2699,4
2016-10-28,731000,5,39,968331.0,2813,4
2016-10-28,745000,2,39,491152.0,10798,1
2016-10-28,780000,4,39,755683.0,7277,2
2016-10-28,838000,3,39,581485.0,10343,0
2016-10-28,920000,5,39,968331.0,6630,4
2016-10-29,461500,3,39,581485.0,3419,0
2016-10-29,490000,3,39,581485.0,4426,0
2016-10-29,500000,3,39,581485.0,4780,0
2016-10-29,580000,3,39,581485.0,7122,0
2016-10-29,655000,3,39,581485.0,8496,0
2016-10-29,665000,4,39,755683.0,4790,2
2016-10-29,675000,4,39,755683.0,5051,2
2016-10-29,690000,3,39,581485.0,8987,0
2016-10-29,695000,4,39,755683.0,5556,2
2016-10-29,740000,4,39,755683.0,6562,2
2016-10-29,745000,4,39,755683.0,6655,2
2016-10-29,760000,4,39,755683.0,6936,2
2016-10-29,800000,2,39,491152.0,11071,1
2016-10-29,815000,4,39,755683.0,7780,2
2016-10-29,825000,4,39,755683.0,7925,2
2016-10-29,848000,3,39,581485.0,10408,0
2016-10-29,858000,4,39,755683.0,8353,2
2016-10-29,917500,3,39,581485.0,10750,0
2016-10-29,940000,4,39,755683.0,9201,2
2016-10-29,1082500,3,39,581485.0,11298,0
2016-10-29,1140000,2,39,491152.0,11692,1
2016-10-29,1195000,4,39,755683.0,10666,2
2016-10-29,1200000,4,39,755683.0,10680,2
2016-10-29,1450000,4,39,755683.0,11313,2
2016-10-29,2206000,4,39,755683.0,11783,2
2016-10-29,2425000,5,39,968331.0,11721,4
2016-10-30,472000,4,39,755683.0,534,2
2016-10-30,840000,5,39,968331.0,5147,4
2016-10-30,1467000,4,39,755683.0,11342,2
2016-10-31,378500,3,39,581485.0,919,0
2016-10-31,442000,3,39,581485.0,2730,0
2016-10-31,448000,3,39,581485.0,2934,0
2016-10-31,468000,3,39,581485.0,3664,0
2016-10-31,520000,4,39,755683.0,1169,2
2016-10-31,530000,3,39,581485.0,5787,0
2016-10-31,535000,4,39,755683.0,1460,2
2016-10-31,540000,4,39,755683.0,1566,2
2016-10-31,550000,5,39,968331.0,327,4
2016-10-31,690000,4,39,755683.0,5428,2
2016-10-31,720000,5,39,968331.0,2601,4
2016-10-31,762000,5,39,968331.0,3494,4
2016-10-31,950000,4,39,755683.0,9280,2
2016-10-31,980000,5,39,968331.0,7468,4
2016-11-01,505000,4,39,755683.0,944,2
2016-11-01,980000,4,39,755683.0,9526,2
2016-11-02,460000,3,39,581485.0,3362,0
2016-11-02,490000,3,39,581485.0,4426,0
2016-11-02,491000,3,39,581485.0,4459,0
2016-11-02,627101,4,39,755683.0,3792,2
2016-11-02,631000,3,39,581485.0,8109,0
2016-11-02,680000,3,39,581485.0,8855,0
2016-11-02,719000,4,39,755683.0,6108,2
2016-11-03,362000,3,39,581485.0,638,0
2016-11-03,415000,3,39,581485.0,1829,0
2016-11-03,435000,3,39,581485.0,2490,0
2016-11-03,462150,3,39,581485.0,3445,0
2016-11-03,502000,3,39,581485.0,4851,0
2016-11-03,517000,3,39,581485.0,5354,0
2016-11-03,526000,3,39,581485.0,5652,0
2016-11-03,576000,3,39,581485.0,7037,0
2016-11-03,620000,4,39,755683.0,3597,2
2016-11-03,650000,4,39,755683.0,4388,2
2016-11-03,650000,4,39,755683.0,4388,2
2016-11-03,670000,4,39,755683.0,4927,2
2016-11-03,691000,4,39,755683.0,5456,2
2016-11-03,700000,5,39,968331.0,2171,4
2016-11-03,735000,4,39,755683.0,6455,2
2016-11-03,770000,3,39,581485.0,9815,0
2016-11-03,1445000,4,39,755683.0,11302,2
2016-11-04,445000,3,39,581485.0,2830,0
2016-11-04,451000,3,39,581485.0,3038,0
2016-11-04,500000,3,39,581485.0,4780,0
2016-11-04,505000,4,39,755683.0,944,2
2016-11-04,512000,3,39,581485.0,5187,0
2016-11-04,630000,4,39,755683.0,3856,2
2016-11-04,652000,4,39,755683.0,4441,2
2016-11-04,665000,4,39,755683.0,4790,2
2016-11-04,678000,4,39,755683.0,5125,2
2016-11-04,740000,3,39,581485.0,9550,0
2016-11-04,1200000,5,39,968331.0,9448,4
2016-11-05,460000,3,39,581485.0,3362,0
2016-11-05,531000,4,39,755683.0,1384,2
2016-11-05,560500,4,39,755683.0,2054,2
2016-11-05,600000,3,39,581485.0,7541,0
2016-11-05,600000,4,39,755683.0,3052,2
2016-11-05,640000,4,39,755683.0,4135,2
2016-11-05,660000,4,39,755683.0,4651,2
2016-11-05,671000,3,39,581485.0,8737,0
2016-11-05,725000,3,39,581485.0,9395,0
2016-11-05,735000,5,39,968331.0,2904,4
2016-11-05,735000,3,39,581485.0,9500,0
2016-11-05,785000,3,39,581485.0,9960,0
2016-11-05,810000,5,39,968331.0,4521,4
2016-11-05,828500,3,39,581485.0,10281,0
2016-11-05,830000,4,39,755683.0,7993,2
2016-11-05,870000,3,39,581485.0,10541,0
2016-11-05,955000,3,39,581485.0,10920,0
2016-11-05,965000,4,39,755683.0,9410,2
2016-11-05,995000,4,39,755683.0,9634,2
2016-11-05,995000,4,39,755683.0,9634,2
2016-11-05,1040000,4,39,755683.0,9940,2
2016-11-05,1050000,4,39,755683.0,9993,2
2016-11-05,1075000,4,39,755683.0,10147,2
2016-11-05,1123000,3,39,581485.0,11373,0
2016-11-05,1255000,4,39,755683.0,10879,2
2016-11-05,1260000,2,39,491152.0,11760,1
2016-11-05,1308000,4,39,755683.0,11030,2
2016-11-05,1400000,5,39,968331.0,10422,4
2016-11-05,1495000,4,39,755683.0,11375,2
2016-11-05,1660000,4,39,755683.0,11544,2
2016-11-05,1810000,3,39,581485.0,11819,0
2016-11-06,640000,4,39,755683.0,4135,2
2016-11-07,604000,4,39,755683.0,3167,2
2016-11-07,605000,4,39,755683.0,3190,2
2016-11-07,625000,3,39,581485.0,8001,0
2016-11-07,650000,3,39,581485.0,8429,0
2016-11-07,661000,2,39,491152.0,10239,1
2016-11-07,803000,4,39,755683.0,7621,2
2016-11-07,1840000,5,39,968331.0,11366,4
2016-11-08,525000,4,39,755683.0,1260,2
2016-11-08,685000,4,39,755683.0,5292,2
2016-11-08,808000,5,39,968331.0,4475,4
2016-11-08,950000,2,39,491152.0,11469,1
2016-11-08,960000,4,39,755683.0,9363,2
2016-11-09,405000,3,39,581485.0,1536,0
2016-11-09,412500,3,39,581485.0,1753,0
2016-11-09,428000,3,39,581485.0,2241,0
2016-11-09,459000,3,39,581485.0,3328,0
2016-11-09,650000,4,39,755683.0,4388,2
2016-11-09,697000,4,39,755683.0,5605,2
2016-11-09,749000,4,39,755683.0,6720,2
2016-11-09,820000,4,39,755683.0,7842,2
2016-11-09,830000,4,39,755683.0,7993,2
2016-11-09,1170000,4,39,755683.0,10585,2
2016-11-10,405000,3,39,581485.0,1536,0
2016-11-10,465000,3,39,581485.0,3551,0
2016-11-10,485000,3,39,581485.0,4260,0
2016-11-10,559950,4,39,755683.0,2041,2
2016-11-10,590000,3,39,581485.0,7352,0
2016-11-10,605000,3,39,581485.0,7644,0
2016-11-10,615000,4,39,755683.0,3464,2
2016-11-10,617100,3,39,581485.0,7849,0
2016-11-10,770000,5,39,968331.0,3678,4
2016-11-10,790000,4,39,755683.0,7434,2
2016-11-10,800000,3,39,581485.0,10074,0
2016-11-10,1100000,5,39,968331.0,8706,4
2016-11-10,1210000,4,39,755683.0,10714,2
2016-11-10,1320000,4,39,755683.0,11065,2
2016-11-11,440000,3,39,581485.0,2664,0
2016-11-11,555000,4,39,755683.0,1915,2
2016-11-11,640000,4,39,755683.0,4135,2
2016-11-11,745000,5,39,968331.0,3121,4
2016-11-11,818000,4,39,755683.0,7817,2
2016-11-11,1530000,4,39,755683.0,11416,2
2016-11-11,3625000,5,39,968331.0,11853,4
2016-11-12,460500,3,39,581485.0,3383,0
2016-11-12,468000,3,39,581485.0,3664,0
2016-11-12,580000,3,39,581485.0,7122,0
2016-11-12,585000,4,39,755683.0,2667,2
2016-11-12,605000,3,39,581485.0,7644,0
2016-11-12,621000,3,39,581485.0,7933,0
2016-11-12,632000,3,39,581485.0,8125,0
2016-11-12,632500,3,39,581485.0,8130,0
2016-11-12,635000,4,39,755683.0,3995,2
2016-11-12,655000,3,39,581485.0,8496,0
2016-11-12,657000,4,39,755683.0,4578,2
2016-11-12,715000,4,39,755683.0,6020,2
2016-11-12,720000,4,39,755683.0,6130,2
2016-11-12,730000,4,39,755683.0,6357,2
2016-11-12,740000,3,39,581485.0,9550,0
2016-11-12,750000,5,39,968331.0,3226,4
2016-11-12,770000,4,39,755683.0,7104,2
2016-11-12,790000,4,39,755683.0,7434,2
2016-11-12,790000,5,39,968331.0,4101,4
2016-11-12,826000,3,39,581485.0,10267,0
2016-11-12,828000,4,39,755683.0,7960,2
2016-11-12,850000,3,39,581485.0,10416,0
2016-11-12,940000,4,39,755683.0,9201,2
2016-11-12,955000,4,39,755683.0,9321,2
2016-11-12,970000,2,39,491152.0,11505,1
2016-11-12,1020000,3,39,581485.0,11134,0
2016-11-12,1030000,4,39,755683.0,9872,2
2016-11-12,1120000,5,39,968331.0,8868,4
2016-11-12,1122000,5,39,968331.0,8883,4
2016-11-12,1380000,5,39,968331.0,10353,4
2016-11-12,1655000,4,39,755683.0,11537,2
2016-11-13,780000,3,39,581485.0,9920,0
2016-11-14,395000,3,39,581485.0,1265,0
2016-11-14,478000,3,39,581485.0,4010,0
2016-11-14,510000,3,39,581485.0,5125,0
2016-11-14,543000,3,39,581485.0,6166,0
2016-11-14,560000,4,39,755683.0,2042,2
2016-11-14,607000,3,39,581485.0,7677,0
2016-11-14,640000,3,39,581485.0,8261,0
2016-11-14,680000,4,39,755683.0,5169,2
2016-11-14,685000,4,39,755683.0,5292,2
2016-11-14,700000,4,39,755683.0,5674,2
2016-11-14,741000,3,39,581485.0,9563,0
2016-11-14,765000,4,39,755683.0,7023,2
2016-11-14,765000,5,39,968331.0,3563,4
2016-11-14,850000,5,39,968331.0,5353,4
2016-11-15,469000,4,39,755683.0,505,2
2016-11-15,624950,4,39,755683.0,3739,2
2016-11-15,640000,3,39,581485.0,8261,0
2016-11-15,755000,4,39,755683.0,6842,2
2016-11-16,351500,2,39,491152.0,2578,1
2016-11-16,415500,2,39,491152.0,5351,1
2016-11-16,471000,3,39,581485.0,3771,0
2016-11-16,499000,4,39,755683.0,854,2
2016-11-16,550000,5,39,968331.0,327,4
2016-11-16,680000,5,39,968331.0,1786,4
2016-11-16,770000,5,39,968331.0,3678,4
2016-11-16,780000,3,39,581485.0,9920,0
2016-11-16,1040000,4,39,755683.0,9940,2
2016-11-16,1253000,3,39,581485.0,11550,0
2016-11-17,410000,3,39,581485.0,1676,0
2016-11-17,416000,3,39,581485.0,1863,0
2016-11-17,435000,2,39,491152.0,6116,1
2016-11-17,450000,3,39,581485.0,3004,0
2016-11-17,499000,3,39,581485.0,4749,0
2016-11-17,500000,3,39,581485.0,4780,0
2016-11-17,502000,3,39,581485.0,4851,0
2016-11-17,535000,3,39,581485.0,5942,0
2016-11-17,537500,4,39,755683.0,1517,2
2016-11-17,543000,3,39,581485.0,6166,0
2016-11-17,570000,3,39,581485.0,6888,0
2016-11-17,575000,3,39,581485.0,7010,0
2016-11-17,667000,4,39,755683.0,4841,2
2016-11-17,707000,3,39,581485.0,9198,0
2016-11-17,845000,4,39,755683.0,8188,2
2016-11-17,845000,4,39,755683.0,8188,2
2016-11-17,865000,3,39,581485.0,10515,0
2016-11-17,880000,4,39,755683.0,8600,2
2016-11-18,380000,3,39,581485.0,947,0
2016-11-18,383000,3,39,581485.0,1001,0
2016-11-18,400000,2,39,491152.0,4687,1
2016-11-18,435000,3,39,581485.0,2490,0
2016-11-18,480000,3,39,581485.0,4087,0
2016-11-18,515000,3,39,581485.0,5280,0
2016-11-18,520000,4,39,755683.0,1169,2
2016-11-18,532000,3,39,581485.0,5854,0
2016-11-18,537000,3,39,581485.0,5995,0
2016-11-18,545000,4,39,755683.0,1675,2
2016-11-18,580000,4,39,755683.0,2544,2
2016-11-18,595000,3,39,581485.0,7444,0
2016-11-18,595000,5,39,968331.0,636,4
2016-11-18,705000,4,39,755683.0,5797,2
2016-11-18,720000,4,39,755683.0,6130,2
2016-11-18,750000,3,39,581485.0,9648,0
2016-11-18,1130000,5,39,968331.0,8954,4
2016-11-18,1220000,4,39,755683.0,10751,2
2016-11-18,1260000,3,39,581485.0,11560,0
2016-11-19,467000,3,39,581485.0,3630,0
2016-11-19,495000,3,39,581485.0,4606,0
2016-11-19,555000,3,39,581485.0,6522,0
2016-11-19,556000,3,39,581485.0,6547,0
2016-11-19,559000,4,39,755683.0,2014,2
2016-11-19,560000,4,39,755683.0,2042,2
2016-11-19,565000,4,39,755683.0,2154,2
2016-11-19,570000,3,39,581485.0,6888,0
2016-11-19,570500,4,39,755683.0,2280,2
2016-11-19,585000,4,39,755683.0,2667,2
2016-11-19,648000,3,39,581485.0,8398,0
2016-11-19,651000,4,39,755683.0,4412,2
2016-11-19,657000,4,39,755683.0,4578,2
2016-11-19,690000,4,39,755683.0,5428,2
2016-11-19,725000,3,39,581485.0,9395,0
2016-11-19,750000,4,39,755683.0,6744,2
2016-11-19,765000,4,39,755683.0,7023,2
2016-11-19,765000,4,39,755683.0,7023,2
2016-11-19,815000,4,39,755683.0,7780,2
2016-11-19,840000,4,39,755683.0,8122,2
2016-11-19,852000,3,39,581485.0,10427,0
2016-11-19,905000,3,39,581485.0,10694,0
2016-11-19,920000,4,39,755683.0,9019,2
2016-11-19,955000,5,39,968331.0,7140,4
2016-11-19,1180000,4,39,755683.0,10623,2
2016-11-19,1200000,4,39,755683.0,10680,2
2016-11-19,1210000,3,39,581485.0,11507,0
2016-11-19,1215000,3,39,581485.0,11512,0
2016-11-19,1356000,5,39,968331.0,10255,4
2016-11-19,6480000,3,39,581485.0,11874,0
2016-11-20,5475000,5,39,968331.0,11866,4
2016-11-21,405000,3,39,581485.0,1536,0
2016-11-21,425000,3,39,581485.0,2154,0
2016-11-21,442000,3,39,581485.0,2730,0
2016-11-21,690000,4,39,755683.0,5428,2
2016-11-21,720000,3,39,581485.0,9342,0
2016-11-21,815000,4,39,755683.0,7780,2
2016-11-22,369000,3,39,581485.0,745,0
2016-11-22,407000,3,39,581485.0,1593,0
2016-11-22,465000,3,39,581485.0,3551,0
2016-11-22,475000,3,39,581485.0,3897,0
2016-11-22,485000,3,39,581485.0,4260,0
2016-11-22,640000,4,39,755683.0,4135,2
2016-11-22,730000,4,39,755683.0,6357,2
2016-11-22,800000,4,39,755683.0,7579,2
2016-11-22,830000,4,39,755683.0,7993,2
2016-11-23,441000,2,39,491152.0,6341,1
2016-11-23,505000,3,39,581485.0,4960,0
2016-11-23,545000,4,39,755683.0,1675,2
2016-11-23,600000,4,39,755683.0,3052,2
2016-11-23,612000,4,39,755683.0,3378,2
2016-11-23,631000,4,39,755683.0,3885,2
2016-11-23,639888,4,39,755683.0,4131,2
2016-11-23,840000,3,39,581485.0,10359,0
2016-11-24,405000,3,39,581485.0,1536,0
2016-11-24,422500,2,39,491152.0,5641,1
2016-11-24,480000,3,39,581485.0,4087,0
2016-11-24,503500,3,39,581485.0,4905,0
2016-11-24,517500,3,39,581485.0,5374,0
2016-11-24,585000,5,39,968331.0,551,4
2016-11-24,595000,4,39,755683.0,2918,2
2016-11-24,605000,3,39,581485.0,7644,0
2016-11-24,620000,4,39,755683.0,3597,2
2016-11-24,620500,3,39,581485.0,7924,0
2016-11-24,780000,5,39,968331.0,3878,4
2016-11-24,800000,4,39,755683.0,7579,2
2016-11-24,930000,4,39,755683.0,9107,2
2016-11-24,985000,4,39,755683.0,9562,2
2016-11-25,366000,3,39,581485.0,697,0
2016-11-25,453000,3,39,581485.0,3116,0
2016-11-25,460000,3,39,581485.0,3362,0
2016-11-25,475000,3,39,581485.0,3897,0
2016-11-25,496000,3,39,581485.0,4635,0
2016-11-25,500000,3,39,581485.0,4780,0
2016-11-25,650450,4,39,755683.0,4399,2
2016-11-25,652000,3,39,581485.0,8456,0
2016-11-25,656000,4,39,755683.0,4549,2
2016-11-25,660000,5,39,968331.0,1430,4
2016-11-25,676500,3,39,581485.0,8815,0
2016-11-25,705000,4,39,755683.0,5797,2
2016-11-25,750000,4,39,755683.0,6744,2
2016-11-25,753500,4,39,755683.0,6808,2
2016-11-25,880000,5,39,968331.0,5951,4
2016-11-25,1230000,4,39,755683.0,10794,2
2016-11-25,1285000,5,39,968331.0,9936,4
2016-11-25,1300000,5,39,968331.0,10001,4
2016-11-25,1415000,4,39,755683.0,11248,2
2016-11-26,445000,4,39,755683.0,329,2
2016-11-26,452000,3,39,581485.0,3076,0
2016-11-26,500000,3,39,581485.0,4780,0
2016-11-26,510000,3,39,581485.0,5125,0
2016-11-26,535000,3,39,581485.0,5942,0
2016-11-26,575000,4,39,755683.0,2403,2
2016-11-26,606000,3,39,581485.0,7660,0
2016-11-26,607000,3,39,581485.0,7677,0
2016-11-26,625000,3,39,581485.0,8001,0
2016-11-26,669000,3,39,581485.0,8704,0
2016-11-26,700000,5,39,968331.0,2171,4
2016-11-26,705000,3,39,581485.0,9172,0
2016-11-26,780000,3,39,581485.0,9920,0
2016-11-26,842000,4,39,755683.0,8145,2
2016-11-26,952000,3,39,581485.0,10911,0
2016-11-26,970000,4,39,755683.0,9444,2
